DATE,NAME,LIQUID_PRODUCTION,ZONE,SUBZONE,SECTOR,WELL_TYPE,GAS_PRODUCTION,WATER_PRODUCTION,OIL_PRODUCTION
01/09/2021,BG-0234-1_P,930.09745,WARA,MW,4,Producer,679.67,231.61285,698.4846
01/10/2021,BG-0234-1_P,904.12995,WARA,MW,4,Producer,538.35,233.31805,670.8119
01/11/2021,BG-0234-1_P,877.4023500000002,WARA,MW,4,Producer,635.12,226.76115,650.6412000000003
01/12/2021,BG-0234-1_P,893.1118999999999,WARA,MW,4,Producer,634.92,225.7969,667.3149999999998
01/01/2022,BG-0234-1_P,864.8042999999999,WARA,MW,4,Producer,624.45,209.5772,655.2270999999998
01/02/2022,BG-0234-1_P,891.9936499999999,WARA,MW,4,Producer,668.88,218.58025,673.4133999999999
01/03/2022,BG-0234-1_P,705.2245999999999,WARA,MW,4,Producer,647.64,80.48949999999998,624.7350999999999
01/04/2022,BG-0234-1_P,892.42195,WARA,MW,4,Producer,701.94,253.69925,638.7227
01/05/2022,BG-0234-1_P,903.2205,WARA,MW,4,Producer,519.67,338.9491,564.2714000000001
01/06/2022,BG-0234-1_P,1083.3013,WARA,MW,4,Producer,541.06,370.9622,712.3391000000001
01/07/2022,BG-0234-1_P,1191.8192,WARA,MW,4,Producer,416.67,371.12459999999993,820.6946
01/08/2022,BG-0234-1_P,1142.56255,WARA,MW,4,Producer,343.21,352.15425,790.4083
01/09/2022,BG-0234-1_P,1223.3788,WARA,MW,4,Producer,297.85,401.0265,822.3523
01/10/2022,BG-0234-1_P,1241.40925,WARA,MW,4,Producer,331.32,392.95724999999993,848.452
01/11/2022,BG-0234-1_P,1224.55325,WARA,MW,4,Producer,309.81,531.0175499999998,693.5357000000001
01/12/2022,BG-0234-1_P,1159.57765,WARA,MW,4,Producer,64.42,908.27275,251.30489999999983
01/01/2023,BG-0234-1_P,1109.75145,WARA,MW,4,Producer,62.57,861.8466500000001,247.9047999999999
01/02/2023,BG-0234-1_P,1149.4034499999998,WARA,MW,4,Producer,63.04,900.5790499999999,248.82439999999983
01/03/2023,BG-0234-1_P,1098.8318,WARA,MW,4,Producer,59.17,864.3942999999998,234.4375000000001
01/04/2023,BG-0234-1_P,1120.27385,WARA,MW,4,Producer,60.74,889.39375,230.88010000000008
01/05/2023,BG-0234-1_P,1164.043,WARA,MW,4,Producer,58.51,938.1239,225.91910000000007
01/06/2023,BG-0234-1_P,1189.41685,WARA,MW,4,Producer,76.03,912.04855,277.3683000000001
01/07/2023,BG-0234-1_P,1189.3644499999998,WARA,MW,4,Producer,73.25,881.9639499999997,307.4005000000001
01/08/2023,BG-0234-1_P,1203.3475999999996,WARA,MW,4,Producer,97.72,893.2609,310.0866999999996
01/09/2023,BG-0234-1_P,1198.7791499999996,WARA,MW,4,Producer,103.88,887.6276499999999,311.1514999999997
01/10/2023,BG-0234-1_P,1213.9793499999996,WARA,MW,4,Producer,101.91,903.98945,309.9898999999996
01/11/2023,BG-0234-1_P,1207.31755,WARA,MW,4,Producer,92.61,917.69195,289.6256
01/12/2023,BG-0234-1_P,1071.6497,WARA,MW,4,Producer,61.25,810.1323999999997,261.5173000000002
01/01/2024,BG-0234-1_P,1046.4036999999996,WARA,MW,4,Producer,69.24,731.9368,314.46689999999967
01/02/2024,BG-0234-1_P,1064.87215,WARA,MW,4,Producer,65.73,758.62115,306.251
01/03/2024,BG-0234-1_P,1217.6224499999996,WARA,MW,4,Producer,84.1,829.2245499999999,388.3978999999997
01/04/2024,BG-0234-1_P,1235.0893999999996,WARA,MW,4,Producer,88.66,846.5099999999999,388.5793999999997
01/05/2024,BG-0234-1_P,1256.134,WARA,MW,4,Producer,61.21,1035.4421,220.69190000000003
01/06/2024,BG-0234-1_P,1190.64955,WARA,MW,4,Producer,48.94,1035.2492499999996,155.40030000000047
01/07/2024,BG-0234-1_P,1175.88815,WARA,MW,4,Producer,44.99,1029.19985,146.68830000000003
01/08/2024,BG-0234-1_P,1152.2596499999995,WARA,MW,4,Producer,31.55,1049.2765499999996,102.98309999999992
01/09/2024,BG-0234-1_P,1250.28015,WARA,MW,4,Producer,41.93,1061.31445,188.9657
01/10/2024,BG-0234-1_P,1308.5576,WARA,MW,4,Producer,42.92,1107.6491999999996,200.90840000000048
01/06/2021,BG-0236-2_P,1037.37905,WARA,LW,4,Producer,268.03,346.28755,691.0915
01/07/2021,BG-0236-2_P,1183.61335,WARA,LW,4,Producer,311.5,385.24325,798.3701000000001
01/08/2021,BG-0236-2_P,1187.4063999999996,WARA,LW,4,Producer,323.27,391.9524,795.4539999999997
01/09/2021,BG-0236-2_P,1159.13495,WARA,LW,4,Producer,306.51,394.43915,764.6958
01/10/2021,BG-0236-2_P,1131.7375,WARA,LW,4,Producer,242.79,397.3522,734.3852999999999
01/11/2021,BG-0236-2_P,990.0337,WARA,LW,4,Producer,263.08,343.8211,646.2126
01/12/2021,BG-0236-2_P,717.1582999999998,WARA,LW,4,Producer,280.45,237.5506,479.6076999999998
01/01/2022,BG-0236-2_P,735.29415,WARA,LW,4,Producer,293.34,234.47515,500.819
01/02/2022,BG-0236-2_P,759.2760000000001,WARA,LW,4,Producer,314.21,244.55410000000003,514.7219
01/03/2022,BG-0236-2_P,571.19295,WARA,LW,4,Producer,306.18,90.62935,480.5636
01/04/2022,BG-0236-2_P,751.38615,WARA,LW,4,Producer,292.0,319.06525,432.3209000000001
01/05/2022,BG-0236-2_P,985.3269,WARA,LW,4,Producer,262.54,440.2461,545.0808
01/06/2022,BG-0236-2_P,1026.90835,WARA,LW,4,Producer,294.54,567.9432499999998,458.9651000000001
01/07/2022,BG-0236-2_P,1058.08285,WARA,LW,4,Producer,196.47,333.49855,724.5843
01/08/2022,BG-0236-2_P,982.3758,WARA,LW,4,Producer,158.57,298.5927,683.7831000000001
01/09/2022,BG-0236-2_P,997.24715,WARA,LW,4,Producer,250.84,340.72535,656.5218
01/10/2022,BG-0236-2_P,937.3079,WARA,LW,4,Producer,270.03,327.54049999999995,609.7674000000001
01/11/2022,BG-0236-2_P,858.0419999999998,WARA,LW,4,Producer,268.92,349.8299,508.2120999999998
01/12/2022,BG-0236-2_P,814.99705,WARA,LW,4,Producer,261.77,324.16055,490.8365
01/01/2023,BG-0236-2_P,798.1398999999999,WARA,LW,4,Producer,256.33,310.0622,488.0776999999999
01/02/2023,BG-0236-2_P,805.0108999999999,WARA,LW,4,Producer,142.75,350.31709999999987,454.6938
01/03/2023,BG-0236-2_P,755.3232,WARA,LW,4,Producer,121.55,374.7177,380.60550000000006
01/04/2023,BG-0236-2_P,885.4721999999998,WARA,LW,4,Producer,239.66,454.7606,430.7115999999999
01/05/2023,BG-0236-2_P,909.5426,WARA,LW,4,Producer,238.13,484.155,425.3876
01/06/2023,BG-0236-2_P,896.3787499999999,WARA,LW,4,Producer,206.61,470.4829499999999,425.8958
01/07/2023,BG-0236-2_P,866.5206499999998,WARA,LW,4,Producer,197.68,463.21555000000006,403.30509999999975
01/08/2023,BG-0236-2_P,863.8527999999999,WARA,LW,4,Producer,290.81,473.0711999999999,390.7816
01/09/2023,BG-0236-2_P,804.91785,WARA,LW,4,Producer,73.65,555.68205,249.23580000000004
01/10/2023,BG-0236-2_P,807.74595,WARA,LW,4,Producer,131.56,561.93445,245.8115
01/11/2023,BG-0236-2_P,781.4269499999998,WARA,LW,4,Producer,136.28,537.7571499999998,243.6698
01/12/2023,BG-0236-2_P,881.8088,WARA,LW,4,Producer,139.83,605.6505,276.15830000000005
01/01/2024,BG-0236-2_P,868.3331499999997,WARA,LW,4,Producer,153.32,599.7736499999999,268.55949999999984
01/02/2024,BG-0236-2_P,827.4607,WARA,LW,4,Producer,183.84,578.7936,248.6671
01/03/2024,BG-0236-2_P,941.6382999999996,WARA,LW,4,Producer,85.23,753.4953999999999,188.14289999999983
01/04/2024,BG-0236-2_P,995.13185,WARA,LW,4,Producer,118.61,774.5972499999998,220.53460000000015
01/05/2024,BG-0236-2_P,1052.45195,WARA,LW,4,Producer,166.51,738.11815,314.3337999999999
01/06/2024,BG-0236-2_P,1037.78595,WARA,LW,4,Producer,223.73,728.1711499999999,309.61480000000006
01/07/2024,BG-0236-2_P,1057.2632,WARA,LW,4,Producer,262.0,697.2035,360.05970000000013
01/08/2024,BG-0236-2_P,894.73145,WARA,LW,4,Producer,91.04,616.9880499999998,277.7434000000002
01/09/2024,BG-0236-2_P,920.83925,WARA,LW,4,Producer,63.15,655.67985,265.1594
01/10/2024,BG-0236-2_P,961.9927,WARA,LW,4,Producer,64.96,678.9132,283.07950000000005
01/06/2021,BG-0236-2_P,468.8623999999999,WARA,MW,4,Producer,121.14,156.51299999999995,312.34939999999995
01/07/2021,BG-0236-2_P,534.9573499999998,WARA,MW,4,Producer,140.79,174.12324999999996,360.8340999999998
01/08/2021,BG-0236-2_P,536.6854,WARA,MW,4,Producer,146.11,177.15809999999996,359.5273
01/09/2021,BG-0236-2_P,523.8989999999999,WARA,MW,4,Producer,138.54,178.27459999999996,345.6243999999999
01/10/2021,BG-0236-2_P,511.5213,WARA,MW,4,Producer,109.73,179.59409999999997,331.9272
01/11/2021,BG-0236-2_P,447.46629999999993,WARA,MW,4,Producer,118.9,155.39649999999995,292.0698
01/12/2021,BG-0236-2_P,324.1382,WARA,MW,4,Producer,126.76,107.3667,216.7715
01/01/2022,BG-0236-2_P,332.33084999999994,WARA,MW,4,Producer,132.58,105.97615,226.35469999999995
01/02/2022,BG-0236-2_P,343.1802,WARA,MW,4,Producer,142.01,110.5335,232.6467
01/03/2022,BG-0236-2_P,258.1725,WARA,MW,4,Producer,138.38,40.9654,217.20710000000005
01/04/2022,BG-0236-2_P,339.6141,WARA,MW,4,Producer,131.97,144.2112,195.4029
01/05/2022,BG-0236-2_P,445.3487,WARA,MW,4,Producer,118.66,198.9806,246.3681
01/06/2022,BG-0236-2_P,464.1359,WARA,MW,4,Producer,133.12,256.6935,207.4424
01/07/2022,BG-0236-2_P,478.23625,WARA,MW,4,Producer,88.8,150.73764999999997,327.4986
01/08/2022,BG-0236-2_P,444.0126,WARA,MW,4,Producer,71.67,134.9544,309.05820000000006
01/09/2022,BG-0236-2_P,450.7241,WARA,MW,4,Producer,113.37,153.99579999999995,296.72830000000005
01/10/2022,BG-0236-2_P,423.63945,WARA,MW,4,Producer,122.05,148.03775,275.60170000000005
01/11/2022,BG-0236-2_P,387.811,WARA,MW,4,Producer,121.54,158.11669999999995,229.69430000000003
01/12/2022,BG-0236-2_P,368.35665,WARA,MW,4,Producer,118.31,146.51524999999995,221.84140000000005
01/01/2023,BG-0236-2_P,360.73615,WARA,MW,4,Producer,115.85,140.14104999999998,220.59510000000003
01/02/2023,BG-0236-2_P,363.83625,WARA,MW,4,Producer,64.52,158.32985,205.5064
01/03/2023,BG-0236-2_P,341.3886,WARA,MW,4,Producer,54.94,169.3629,172.0257
01/04/2023,BG-0236-2_P,400.2023,WARA,MW,4,Producer,108.32,205.5375,194.6648
01/05/2023,BG-0236-2_P,411.08075,WARA,MW,4,Producer,107.63,218.82385,192.2569
01/06/2023,BG-0236-2_P,405.1414,WARA,MW,4,Producer,93.38,212.6425,192.4989
01/07/2023,BG-0236-2_P,391.65055,WARA,MW,4,Producer,89.35,209.36405,182.2865
01/08/2023,BG-0236-2_P,390.4436,WARA,MW,4,Producer,131.44,213.8199,176.6237
01/09/2023,BG-0236-2_P,363.8026,WARA,MW,4,Producer,33.29,251.1516,112.65099999999998
01/10/2023,BG-0236-2_P,365.0754999999999,WARA,MW,4,Producer,59.46,253.9733,111.10219999999984
01/11/2023,BG-0236-2_P,353.1861,WARA,MW,4,Producer,61.59,243.0519,110.13420000000004
01/12/2023,BG-0236-2_P,398.55895,WARA,MW,4,Producer,63.2,273.73535,124.8236
01/01/2024,BG-0236-2_P,392.45115,WARA,MW,4,Producer,69.3,271.07604999999995,121.37510000000005
01/02/2024,BG-0236-2_P,373.99285,WARA,MW,4,Producer,83.09,261.59595,112.39689999999996
01/03/2024,BG-0236-2_P,425.6017499999999,WARA,MW,4,Producer,38.52,340.56294999999994,85.03879999999992
01/04/2024,BG-0236-2_P,449.7736,WARA,MW,4,Producer,53.61,350.0938,99.6798
01/05/2024,BG-0236-2_P,475.6763,WARA,MW,4,Producer,75.26,333.6102,142.0661
01/06/2024,BG-0236-2_P,469.05025,WARA,MW,4,Producer,101.12,329.11375,139.93650000000002
01/07/2024,BG-0236-2_P,477.8498,WARA,MW,4,Producer,118.42,315.1169,162.7329000000001
01/08/2024,BG-0236-2_P,404.3986,WARA,MW,4,Producer,41.15,278.8611,125.53749999999997
01/09/2024,BG-0236-2_P,416.20005,WARA,MW,4,Producer,28.54,296.34955,119.85049999999995
01/10/2024,BG-0236-2_P,434.79005,WARA,MW,4,Producer,29.36,306.84464999999994,127.94540000000006
01/07/2010,BG-0241-1_P,64.01415,WARA,LW,4,Producer,12.24,32.40895,31.605200000000004
01/08/2010,BG-0241-1_P,732.7115999999999,WARA,LW,4,Producer,127.17,370.9216,361.7899999999999
01/09/2010,BG-0241-1_P,747.6969,WARA,LW,4,Producer,136.77,378.5138,369.1831000000001
01/10/2010,BG-0241-1_P,760.6909499999998,WARA,LW,4,Producer,202.4,207.90245,552.7884999999999
01/11/2010,BG-0241-1_P,502.7175,WARA,LW,4,Producer,129.36,142.2827,360.4348
01/12/2010,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/01/2011,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/02/2011,BG-0241-1_P,790.16895,WARA,LW,4,Producer,262.65,186.16115,604.0078
01/03/2011,BG-0241-1_P,579.7502000000002,WARA,LW,4,Producer,268.99,121.4143,458.33590000000015
01/04/2011,BG-0241-1_P,195.5226,WARA,LW,4,Producer,93.91,40.9451,154.5775
01/05/2011,BG-0241-1_P,790.2964499999997,WARA,LW,4,Producer,363.47,197.59005,592.7063999999997
01/06/2011,BG-0241-1_P,670.3955,WARA,LW,4,Producer,244.15,233.8154,436.5801
01/07/2011,BG-0241-1_P,445.6635,WARA,LW,4,Producer,173.7,143.74429999999995,301.91920000000005
01/08/2011,BG-0241-1_P,24.9626,WARA,LW,4,Producer,17.02,6.8005,18.1621
01/09/2011,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/10/2011,BG-0241-1_P,294.12295,WARA,LW,4,Producer,148.82,71.56765,222.5553
01/11/2011,BG-0241-1_P,761.33615,WARA,LW,4,Producer,275.56,257.00815,504.328
01/12/2011,BG-0241-1_P,754.7112,WARA,LW,4,Producer,129.82,288.9095999999999,465.80160000000006
01/01/2012,BG-0241-1_P,755.0941499999999,WARA,LW,4,Producer,184.39,291.63994999999994,463.4542
01/02/2012,BG-0241-1_P,703.3110499999998,WARA,LW,4,Producer,262.52,366.68905,336.6219999999998
01/03/2012,BG-0241-1_P,671.89815,WARA,LW,4,Producer,249.3,343.7703499999999,328.1278000000001
01/04/2012,BG-0241-1_P,555.26055,WARA,LW,4,Producer,233.39,298.07505,257.1855
01/05/2012,BG-0241-1_P,572.6721,WARA,LW,4,Producer,241.5,315.5229,257.1492
01/06/2012,BG-0241-1_P,597.6684499999999,WARA,LW,4,Producer,282.25,296.4510499999999,301.2174
01/07/2012,BG-0241-1_P,562.177,WARA,LW,4,Producer,307.7,211.6884,350.4886
01/08/2012,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/09/2012,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/10/2012,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/11/2012,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/12/2012,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/01/2013,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/02/2013,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/03/2013,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/04/2013,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/05/2013,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/06/2013,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/07/2013,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/08/2013,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/09/2013,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/10/2013,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/11/2013,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/12/2013,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/01/2014,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/02/2014,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/03/2014,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/04/2014,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/05/2014,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/06/2014,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/07/2014,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/08/2014,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/09/2014,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/10/2014,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/11/2014,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/12/2014,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/01/2015,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/02/2015,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/03/2015,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/04/2015,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/05/2015,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/06/2015,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/07/2015,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/08/2015,BG-0241-1_P,587.90595,WARA,LW,4,Producer,310.08,305.38305,282.52289999999994
01/09/2015,BG-0241-1_P,1200.4821,WARA,LW,4,Producer,777.02,514.0975,686.3846
01/10/2015,BG-0241-1_P,1106.4337,WARA,LW,4,Producer,821.43,424.5745,681.8592000000001
01/11/2015,BG-0241-1_P,1082.2611499999996,WARA,LW,4,Producer,569.73,413.09485,669.1662999999996
01/12/2015,BG-0241-1_P,1071.78625,WARA,LW,4,Producer,424.29,421.64115,650.1451000000002
01/01/2016,BG-0241-1_P,495.92005000000006,WARA,LW,4,Producer,201.57,184.15145,311.76860000000005
01/02/2016,BG-0241-1_P,1045.94295,WARA,LW,4,Producer,291.76,598.2308499999998,447.7121000000003
01/03/2016,BG-0241-1_P,1044.5611,WARA,LW,4,Producer,318.95,585.2692999999998,459.2918000000001
01/04/2016,BG-0241-1_P,665.0373999999998,WARA,LW,4,Producer,220.05,345.912,319.12539999999984
01/05/2016,BG-0241-1_P,761.95705,WARA,LW,4,Producer,280.12,376.7172499999999,385.2398000000001
01/06/2016,BG-0241-1_P,831.2335499999998,WARA,LW,4,Producer,311.87,421.53965,409.6938999999999
01/07/2016,BG-0241-1_P,783.6824999999999,WARA,LW,4,Producer,283.19,409.24799999999993,374.4345
01/08/2016,BG-0241-1_P,404.72005,WARA,LW,4,Producer,146.33,196.69685,208.0232
01/09/2016,BG-0241-1_P,648.7050999999999,WARA,LW,4,Producer,229.1,316.2334,332.4716999999999
01/10/2016,BG-0241-1_P,629.34455,WARA,LW,4,Producer,221.5,290.66555,338.67900000000003
01/11/2016,BG-0241-1_P,622.9789499999998,WARA,LW,4,Producer,207.88,294.19775,328.78119999999984
01/12/2016,BG-0241-1_P,618.25225,WARA,LW,4,Producer,210.4,285.04245,333.20980000000003
01/01/2017,BG-0241-1_P,645.2381499999998,WARA,LW,4,Producer,237.05,266.44764999999995,378.79049999999984
01/02/2017,BG-0241-1_P,404.6767,WARA,LW,4,Producer,132.61,186.7194,217.9573
01/03/2017,BG-0241-1_P,540.8285999999998,WARA,LW,4,Producer,157.7,247.9239,292.9046999999998
01/04/2017,BG-0241-1_P,709.9152499999999,WARA,LW,4,Producer,213.18,368.77994999999993,341.1353
01/05/2017,BG-0241-1_P,860.4584,WARA,LW,4,Producer,318.02,452.4463999999999,408.0120000000001
01/06/2017,BG-0241-1_P,824.10255,WARA,LW,4,Producer,396.9,430.12655,393.976
01/07/2017,BG-0241-1_P,719.2638,WARA,LW,4,Producer,362.29,365.9075,353.3562999999999
01/08/2017,BG-0241-1_P,569.2038,WARA,LW,4,Producer,271.78,301.455,267.7488
01/09/2017,BG-0241-1_P,603.48165,WARA,LW,4,Producer,275.14,329.17465,274.307
01/10/2017,BG-0241-1_P,693.6741,WARA,LW,4,Producer,312.83,387.0600999999999,306.6140000000001
01/11/2017,BG-0241-1_P,824.4718499999999,WARA,LW,4,Producer,379.34,452.57835000000006,371.8934999999999
01/12/2017,BG-0241-1_P,805.8868,WARA,LW,4,Producer,343.5,465.8647,340.0221
01/01/2018,BG-0241-1_P,324.3289,WARA,LW,4,Producer,152.36,180.00009999999995,144.3288
01/02/2018,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/03/2018,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/04/2018,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/05/2018,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/06/2018,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/07/2018,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/08/2018,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/09/2018,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/10/2018,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/11/2018,BG-0241-1_P,415.7306,WARA,LW,4,Producer,183.55,147.1953,268.5353
01/12/2018,BG-0241-1_P,715.4495999999998,WARA,LW,4,Producer,234.3,265.4022,450.0473999999998
01/01/2019,BG-0241-1_P,558.3168,WARA,LW,4,Producer,183.92,231.9072,326.40959999999995
01/02/2019,BG-0241-1_P,552.46515,WARA,LW,4,Producer,193.74,254.43005,298.0351
01/03/2019,BG-0241-1_P,627.8999,WARA,LW,4,Producer,280.22,226.3856,401.5143
01/04/2019,BG-0241-1_P,335.2623,WARA,LW,4,Producer,146.5,121.51579999999998,213.7465
01/05/2019,BG-0241-1_P,639.2008999999998,WARA,LW,4,Producer,279.79,236.1499,403.0509999999998
01/06/2019,BG-0241-1_P,640.68315,WARA,LW,4,Producer,272.68,259.48475,381.1984
01/07/2019,BG-0241-1_P,565.34095,WARA,LW,4,Producer,254.59,238.67725,326.66370000000006
01/08/2019,BG-0241-1_P,553.1702,WARA,LW,4,Producer,301.63,255.2319,297.9383
01/09/2019,BG-0241-1_P,567.4232999999998,WARA,LW,4,Producer,237.56,226.2638,341.1594999999998
01/10/2019,BG-0241-1_P,454.55985,WARA,LW,4,Producer,158.08,193.61125,260.94859999999994
01/11/2019,BG-0241-1_P,362.32945,WARA,LW,4,Producer,110.66,181.91845,180.41100000000003
01/12/2019,BG-0241-1_P,347.71155,WARA,LW,4,Producer,53.62,182.36505,165.3465
01/01/2020,BG-0241-1_P,350.18004999999994,WARA,LW,4,Producer,73.52,170.71284999999995,179.46719999999996
01/02/2020,BG-0241-1_P,255.19145,WARA,LW,4,Producer,102.51,121.03875,134.1527
01/03/2020,BG-0241-1_P,224.83845,WARA,LW,4,Producer,108.42,96.75995,128.0785
01/04/2020,BG-0241-1_P,221.87105,WARA,LW,4,Producer,110.92,95.70435,126.1667
01/05/2020,BG-0241-1_P,66.3617,WARA,LW,4,Producer,20.81,35.8092,30.5525
01/06/2020,BG-0241-1_P,277.7002,WARA,LW,4,Producer,114.45,150.626,127.0742
01/07/2020,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/08/2020,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/09/2020,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/10/2020,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/11/2020,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/12/2020,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/01/2021,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/02/2021,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/03/2021,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/04/2021,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/05/2021,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/06/2021,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/07/2021,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/08/2021,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/09/2021,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/10/2021,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/11/2021,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/12/2021,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/01/2022,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/02/2022,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/03/2022,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/04/2022,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/05/2022,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/06/2022,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/07/2022,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/08/2022,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/09/2022,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/10/2022,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/11/2022,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/12/2022,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/01/2023,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/02/2023,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/03/2023,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
01/04/2023,BG-0241-1_P,0.0,WARA,LW,4,Producer,0.0,0.0,0.0
